epoch,wind_x_m_per_s,wind_y_m_per_s,temperature_C
1,0.9991736193586661,-1.2079834467761987,22.633306088091572
2,0.5384437390682468,1.174735910142529,22.373640654527097
3,0.029692856041218574,1.1956516726407362,23.238271728929163
4,-1.1393547864240283,0.9560054831473371,22.86577580272315
5,-0.6910344648100188,-0.2870516994155077,22.851779861844133
6,0.39313517128310405,1.478866725957251,23.052886948610595
7,0.05927940877060067,0.39988195264528914,23.435497264494707
8,0.7510878896297699,1.307946698585888,23.6882750331744
9,0.6329755876243884,1.496283778858365,24.742704016845277
10,0.33902810063995387,-0.0009141709601370174,24.463732499224786
11,0.6106709798374884,0.8474197689326062,25.436521140376595
12,0.24087616634821807,0.6913385942216308,25.577061806168988
13,-0.6288868104457154,1.0733653707046984,25.66901931636212
14,-0.5796255417888343,0.765046487827995,24.633710438798342
15,-0.8165968340249,0.05802088612732115,24.84362956665731
16,0.7638642824483552,0.4712581040426287,25.703854866566452
17,1.9577082977494566,0.9053276852301253,26.464413042183878
18,2.415446948802083,0.8209940410542196,25.984966711949877
19,1.6263112284950374,1.5800732540210407,27.093727733525828
20,0.3232760454823971,-0.7171477837080662,26.339447409166503
21,-1.340353169961569,-2.2960584898253775,27.477558025254638
22,-0.27934410550772504,-1.5854559076433312,27.298530306466734
23,-0.32122796764370604,-1.468045531865764,26.55910105638123
24,0.41063179933675437,-1.2859022427579634,27.132583516192128
25,-1.0416782152000241,-1.8828380079346685,27.668163607601873
26,-0.7517815743090889,-1.0993209701005933,27.853629124510693
27,-0.8609650197080128,-0.7109114105492932,27.38325247493213
28,-1.553405564133392,-0.28284437374891885,27.569254584945174
29,-2.2858200554198023,-0.7087309400063209,27.199850020185977
30,-1.1214317777280343,-1.5975473166829992,27.033464867386446
31,-1.4602626765227391,-1.20409902875092,27.66046506122597
32,-2.4033846463605366,-2.1970509533468414,27.750992670502345
33,-0.9754978213315867,-1.8296948128975943,27.580477812890994
34,-0.8630228225628207,-1.5580104407854496,27.191364402355596
35,-0.1917184072583183,-0.9738072445038263,27.18649626527307
36,-0.43007153019602956,0.09978246410090597,27.3997759639933
37,0.009357594001378589,-1.0977712846659928,27.70873381302626
38,0.7695744089523315,-0.8800997534620616,27.889310840106646
39,1.6396943452663812,-0.6600173543051353,27.663108574556713
40,1.5949820170897913,-0.07758472906356939,28.243874087206823
41,2.105041050365974,0.6562839652925937,27.566199662350094
42,2.0255856571159354,0.045230033837815986,27.29470635529869
43,1.1433379593424675,-0.22123637159316928,27.28841568751489
44,0.8955154402023227,-1.73925474632214,27.88807763139634
45,0.9184313078188986,-1.0796848524419644,27.77296659933968
46,1.3548983060080808,-1.3472390722183056,27.557582049026223
47,1.3889070446455225,-0.04443255121642031,27.415314557139755
48,0.10773441442659226,0.4603981376621089,27.121951785974158
49,0.21879862196841718,1.8898654298338688,26.737210247558835
50,0.5039099610665534,0.10857566670083996,27.224063518372176
51,0.33502164881934166,-1.527128042697651,26.220565941207745
52,0.6872798485930074,-1.1291441486975082,27.305562472580213
53,0.5068957907745797,-1.081004529707645,27.21947866770676
54,-0.19689170209755225,-2.159011574552286,26.358773665106636
55,-1.180075938822676,-1.413906707332767,26.278722275942535
56,-1.2305001213318718,-0.028146934221650044,25.971821096379117
57,-1.207918172157191,-1.0510083757920015,25.77118249388345
58,-1.319931590689618,-0.6022458016095577,24.665413342739946
59,-1.346729002008266,-0.7739579694861519,25.376998169166633
60,-0.7065380137036548,-0.16962701563456595,25.477530484935237
61,0.14643961401853856,-0.07496171674120541,24.009100763838926
62,-0.8721330608141128,-0.24320640329202398,24.971015669206757
63,-0.33495660392210286,-1.1169949571600422,24.18375751851434
64,-1.7647111306008234,-1.5328444726496102,24.297178712285362
65,-0.9836344018716059,-0.8551106147047693,23.53905275429614
66,-0.5900280748627805,0.4400085537626601,22.990328533252406
67,0.5652299613064193,1.6677120168533066,23.65675992637036
68,-0.07902273593750508,1.584334463557436,23.195182802655236
69,-0.27945723023485736,0.42399169922836566,22.926478440005724
70,1.3817960204941448,-0.1379569203976147,22.44071594548917
71,1.604088874352465,0.4180778051166484,22.665666009217034
72,0.5507414557345521,0.14534888747219987,22.000544470310665
73,0.6468723114387191,-0.17511308346396534,21.17149968741922
74,0.4595522126448887,-2.453658040122947,22.01076036073123
75,-0.7084877439192285,-1.8717601143788023,21.039757099889766
76,-0.29779724080096304,-2.1625685784660362,21.517241118408986
77,-0.36321586901784697,-1.992740625005673,20.406212641087556
78,-1.4746513075691121,-2.799337608519031,21.012940771965816
79,-0.8973002251989866,-2.7687936443165095,20.270220492810225
80,-0.4080241748204187,-2.0112225494336253,20.18813547734304
81,0.9500510193573606,-0.18256688609753224,19.79202823709117
82,1.2161106008529976,-0.12397695357378433,19.429086815386388
83,0.3304774319470961,-1.1824186996556492,19.618242118830466
84,-0.9630869043987248,-0.5843218953971101,18.210134786646556
85,0.5094326342505722,0.7599363992942301,19.285782630932673
86,1.0861255040121824,0.24602154183845026,19.074891785344697
87,1.0367030366725012,1.6534639608209978,19.05630728832282
88,0.5500506154555002,2.2780369937456637,17.789921413644183
89,0.6131185023892516,1.139988364786951,17.772801626988873
90,0.03328454535180825,1.6925666097543823,18.32148631017361
91,0.7387670500650649,0.8709944279353727,17.57517212305656
92,0.44879530744379925,-0.037989654847009224,18.03883267454639
93,-0.6911935584378752,-0.021751810011988837,17.036523659865832
94,0.2315887924160589,-1.3722690242476123,16.529033114523713
95,-0.4256523882802572,-0.8861111178837091,16.749878001295563
96,-0.34057239108972726,-0.7415630362920308,16.815944718121486
97,-0.4782266522593519,-1.49912278835078,16.901854462513217
98,-0.18541734892931708,-2.3637920434430573,15.730918185539911
99,0.30733236413603676,-0.6959838089998003,16.05562649381898
100,0.9619968219510048,-0.6928017601852904,15.938528237676984
101,0.23132462786799274,-0.6288766823674259,17.0844692135366
102,1.0231771937608245,-0.9771090810066012,17.02698030761781
103,1.162259210703316,-2.372549238071292,15.900501266242129
104,0.3841713646677883,-2.232342446440527,15.92441086541383
105,-0.36361214398611647,-3.0900217514477566,16.198098431438627
106,-1.1962864237337385,-2.8966522333092817,16.22626949766897
107,-2.3728986054644827,-3.0039465742711275,15.305368239252811
108,-0.8723337743956088,-3.0670865632606636,16.383102239030947
109,-1.1597392817645904,-3.1374695945298177,16.004855926372304
110,-1.1573990321457572,-1.4242334396679315,15.973179316443577
111,-1.2881930594344166,-1.4935012947192294,15.715281939591787
112,-0.10594079074973317,-0.9481456117314008,15.819664002063284
113,0.29177224767650484,-0.9667433845225073,16.181367766718186
114,-0.9609341947299787,0.3445955142995414,14.953410403272938
115,-1.975137252244612,-0.4497221967722968,16.26137151284775
116,-0.8792499190123787,1.7840279927390106,16.12635306645631
117,-0.11401838333387238,1.6952429171310857,15.870019898170192
118,0.24399531233374255,1.0664951960922762,16.55800228547087
119,2.0660182088055516,1.5081753224449155,17.13843753065659
120,1.184313724608929,0.5550868365428655,17.046657186706405
121,0.5595946684052531,-0.13098659094609066,17.163928618538062
122,1.6116146883434839,-1.8998106459171362,17.14189561800846
123,0.30046988250602547,-2.3760373767535556,17.30506866249033
124,-0.7539946844579766,-0.48042791256956896,16.668260628301567
125,-0.9450113187202047,-0.47013354473954594,17.789760780114563
126,-0.9090029514759649,0.5684034051245138,17.619225612666657
127,-1.0474689474894072,0.692173616089773,18.390303275894404
128,-0.6327483124059694,-0.7303024314824456,17.899150206092845
129,0.2758383117540998,-0.699532222615976,19.08307644270814
130,0.9842615426415191,-1.1246340505490804,18.246234300835205
131,1.194158565432464,-0.5418558040620088,18.185578411633088
132,0.5474373326941915,-0.5906111799285821,18.916924056144214
133,-0.2580943082440474,-1.1446828082514742,19.440147828417178
134,0.32926581364740476,-0.2821041237716314,19.562353745437356
135,0.5048677155961133,-1.134666541732484,19.74223472337161
136,0.20040483371940854,-0.848162310002914,20.242508466557926
137,-0.04120042722304179,-1.0936904951996012,20.504483779862404
138,0.13957041606339998,-0.5207320118110181,19.833869024982793
139,-0.08027496221515963,0.002793318079517104,19.567907151430553
140,-0.5557014807358869,1.6752901887259417,21.03691044269899
141,0.32653210148408357,1.5624173024317514,21.02856311021401
142,1.7941556994407273,0.5712625129041116,21.752333291916493
143,1.5679977384625599,-0.022785677930309556,22.2937153060383
144,1.6091239225621308,0.7049677388881723,21.904811174801285
145,1.4286620484340031,0.8586536149911806,21.268011915091233
146,0.437267491074096,0.31683465004738437,22.587933008171287
147,-1.0247259893279923,-0.994917161546675,22.74554928775173
148,-1.2204076506646622,-1.4442856575101233,23.208284130913363
149,-0.30379463564434006,-1.5439812790741985,23.526139840812284
150,0.23384530449167054,-0.7007581485289085,23.49786228871761
151,-1.780340581810613,-0.36377753029805,24.994970000660228
152,-1.5462785773607512,0.4244931826017251,23.886173120194652
153,-0.4176916415488876,0.8953927076039268,24.06053121330871
154,-0.3475094913944381,0.49058820571846196,25.039761132539304
155,0.1433636973961142,-0.5913619002439444,25.086931219388013
156,1.209589080252183,-0.5137392884998906,25.117329630296364
157,1.2293252219685562,-1.1998595050037608,25.51111007200527
158,1.8012473084791727,-0.01854795252208763,25.3856686905734
159,1.4720131363013416,-0.5456408858215552,25.408066673345452
160,0.7240214701023349,-1.4439631705507692,25.76286330948882
161,0.5782454782730821,-1.2980375042832881,26.553819872799362
162,-1.344490567027957,-0.17140341563628347,26.347850179310313
163,-2.4904864752622897,-0.3261726556925558,26.57969926932063
164,-2.5804681586677214,-0.7503060897822966,25.89849360503949
165,-0.9996972522082689,-0.13804734621735965,26.472307940058563
166,-0.9624612447651726,0.24556497943215194,26.84235364861649
167,-0.8064641400642041,0.2732568593943616,26.59701424760337
168,-1.6242479568750678,-1.0453714160064946,27.53464150626079
169,-1.3253734967326265,-2.035603627115918,27.488105932289017
170,-2.239423046162428,-1.855116309748846,26.53144091541529
171,-1.5093152514171693,-0.9643554006512582,27.65853654956619
172,-1.98502144130264,-0.9137759453682663,26.795445041374087
173,-1.0460711520118418,-1.812333577646357,27.861424483808438
174,-0.12694807739182035,-3.0389378565049854,27.78141405889026
175,0.4419324980135884,-2.2913200054438994,27.123402688724347
176,0.039458603589783536,-1.1000489969176672,27.692236140823553
177,-0.9826445300803432,-0.019533045101261415,27.79886353071935
178,0.1680500209557778,-1.7503791544572964,28.11399911872373
179,0.7779564677883468,-2.721185653489143,27.960889966247944
180,0.7109488728207006,-2.2444273822934226,27.99141926626024
181,-0.044382001109308344,-2.4504423665856825,27.459997821323824
182,-0.013638704966348374,-2.1543558141243944,28.567102995215357
183,0.7847653585131927,-2.081114291023609,27.962669000038122
184,-0.1989093477304521,-1.0581354491083752,28.19375096378519
185,-3.3794517297656195,1.0774468704650384,28.031380096733788
186,-2.485513659725916,-1.2276501181474995,27.46228413322125
187,-2.3019286603610833,-0.3652955562510337,27.20006482360014
188,-2.2957042641972496,-0.21901493116259027,27.70764207829423
189,-1.3689641505204726,-0.005147542862164178,28.4031293724568
190,-1.9296861631753255,0.16628140705262756,27.604149028949156
191,-1.8704127528787726,1.0127159943205768,27.172189914202185
192,-0.20880672742618112,0.12425579536049636,27.92065972404154
193,0.01997176268230927,-0.10915476538393543,27.144578541607096
194,-1.003147189125636,0.48746438365098166,26.52056833594805
195,-0.5142733032944113,-0.9355356314191068,26.64544468285773
196,-0.689444692970149,-0.8293467209765802,26.887007217725305
197,0.43028077140060594,-1.949513159541578,26.331408740229595
198,-0.3667654319272412,-0.3525758706323425,26.18151677424421
199,-0.9278499969099776,-1.4665119543584662,26.13065766374405
200,-0.46531982125875404,-2.108532161783091,25.21945933753516
201,0.14617518569223548,-2.573853761173824,25.091365856774893
202,0.2841303478071289,-3.1200708932293377,25.85783097728069
203,0.03848958000241634,-2.2881237454531385,25.17453604394387
204,-0.0518853902519952,-1.9363275655972934,24.833934113041003
205,0.3529217843842358,-0.5471613742768624,24.486927564939332
206,-0.17697195793262416,-0.1871971409394888,24.66570149641872
207,-0.16093930384948113,-0.3770839636705397,24.632351635315658
208,-0.03711285831599559,-0.8071246800754901,24.205997133800178
209,-1.2412645816963515,-0.2532332740545147,24.368462810678547
210,-1.480840370904243,-0.3353255430463443,23.384700648334015
211,-0.7623761813962976,0.19078626395340348,23.050903138894103
212,-2.2828891228684594,-0.8665488039005633,22.94767474939186
213,-1.2238295892115634,0.15331828588265484,22.943483018282713
214,-0.5098186902629023,0.03491539260655316,22.564170162985608
215,-1.7122815633601491,1.2739531637296788,22.520703391390047
216,-1.839744178823818,0.5682482612451252,22.522284055427278
217,-1.498183045962065,0.3992418507124226,21.885537793764485
218,-1.6666378849339443,-1.1759450433764085,21.521187704842312
219,0.7971602690820145,-0.09902757846839516,21.685231907411403
220,1.4390688989748015,-0.5587861826417931,21.00387126716891
221,0.3042861894034439,-0.8084484033685377,20.502119146536
222,-1.1445609902355551,-0.10960710145599761,20.21154927059009
223,-1.3373874575649984,0.10975469494473675,19.954900973087526
224,-0.6458221872070278,-0.055411255148327176,19.4182978691226
225,-0.6347061217515515,0.3893825349858208,20.092666385314228
226,-0.0758661786060284,0.5087385239410339,19.70128926021656
227,0.7991226641913416,1.2285140437594668,18.38796698050068
228,0.9628465891877451,0.8041557458136759,18.53298405422814
229,1.2600239738842793,-0.3173472736894203,18.72058647831135
230,-0.6526190853415903,0.550190900716893,18.054027649301876
231,-1.0934140259936325,1.7433061839596826,19.277150297520656
232,-0.3739157859940059,1.247742922843364,18.469384297402193
233,0.08065534903606614,1.666354452077022,17.897727926275945
234,0.4978622655073234,1.13568472888779,17.060206575023308
235,0.9185122435925518,2.127368144880094,17.890850205302602
236,2.0369123017547492,1.7848787478535784,17.481236062318477
237,2.3088036128882474,1.7973456156457464,17.702250595030513
238,1.9449976328818963,0.9060446721006032,16.950305577292863
239,0.7372030409379584,0.757780500143158,16.89958729942751
240,1.000916949665796,1.62916227817204,16.328900892930214
241,0.5544981627368625,0.7460218267181415,16.875586348404575
242,0.45527256050696413,0.1056654985023136,16.912268389177374
243,0.5565939496830472,0.9412454769714301,16.113936108125525
244,0.9667098555719092,1.3708546455919617,16.254033088394113
245,0.717163097205998,-0.7797406143311456,15.944400025463764
246,0.32952376014983786,-0.053139331040917615,16.278635530040454
247,0.4741297222208648,1.2144646248559199,15.725732471269653
248,1.0964250909937738,1.5381287670169972,15.708573365933798
249,1.1179461530139998,1.7375071996179308,16.022878219372977
250,1.4739778752396182,1.43820548182714,15.818837433803564
251,0.3416296587607486,1.5778490757862187,16.27369180866379
252,1.6092388633215267,1.3672074340832192,16.788962627163748
253,2.0729485799515475,-0.5140656047158365,15.61512566123573
254,1.8166857061365667,-0.04811308543573939,16.200110572763116
255,2.3692813297920354,0.20501366347716998,16.300128703238926
256,1.7580264333806193,-0.40602830270846574,16.073825577578585
257,2.2424430803824538,0.5587066901204427,15.461485524071358
258,2.0281512061805684,0.9645568738993298,17.490564235492766
259,0.4253217242234606,0.7599363541043228,15.993122597758305
260,0.9671879303329145,0.7644263027121825,15.639143165016693
261,2.6943067448146882,0.8487846480926007,15.871980981934804
262,1.4913978150588052,-0.6103616166377385,16.332071692035438
263,1.7856265491713852,-0.6208651896920636,17.59965897228335
264,2.180584155403901,-0.8165834468002722,16.915489672234223
265,0.9552362193376768,-1.4075683982034373,17.537437163966782
266,-0.372030006762494,-0.733616089554818,17.38113966280621
267,-0.5094288075516353,-0.4938732625599861,17.34247373315407
268,-0.3638747991573068,-0.25541483093534517,17.57908811790985
269,-0.7329912618201495,-0.9317471985928043,17.51124653672549
270,-1.0313350211339158,-0.22637773009742457,18.150923208078726
271,-1.2518611265170005,0.016131405301021834,18.122268359650242
272,-2.4302857604242716,0.7865105097650317,17.896134732325287
273,-1.5065695918967317,1.8464999523943901,17.817075281459005
274,-1.231889490539094,3.544244582958975,18.78117521490057
275,-1.082203678638802,2.9767281019228355,18.687287063706815
276,0.07245399057784585,3.801080823432013,18.527303042492928
277,0.7330674744655685,2.8526000020465925,19.497492467699136
278,2.0394889222157735,3.8390227201932925,19.483127878733487
279,0.9360794430904821,3.2962282877755427,19.74062130882601
280,-0.1905546370344059,1.9598597495490124,19.86795998919779
281,-0.1332199693865015,2.4262044458658116,20.57172920675189
282,0.5660040812749942,1.7580468626633454,20.413452432719712
283,1.9041449584267638,1.2997230446101944,21.57741311569142
284,0.6932264720748478,1.9613323717397342,20.24910389793128
285,-1.5003149566302603,1.1460159170287723,20.8484020450808
286,-0.9463110157155651,1.3408077102062126,21.603402313023523
287,-0.40653290832772243,1.580226516254276,22.413479187275037
288,0.35612261024653424,3.675641046551626,21.762196166547305
289,-0.08290992726448299,3.7095916128139326,22.141233477553087
290,1.433540065352122,2.3943944125445173,22.335575860407452
291,0.45516301624709543,1.5520974217160657,23.275119346093035
292,0.40907502443634325,0.7647838929876827,22.91050988507557
293,0.31066929832126716,1.2377570444911756,23.43186112761335
294,-0.35813695070220003,0.7942467215984972,23.366738579924608
295,-0.9050189520074816,0.872556644151248,23.582987740352205
296,0.1186329301625666,-0.059031718930372734,24.303605804941387
297,0.5333326138820931,0.14091885008608943,24.414082210053838
298,0.6721768344953036,1.2646126321537254,24.261459146851188
299,0.6846257252505421,1.577437577816546,24.82116001839224
300,-0.039212831846275775,1.3113150769527957,25.267317448548063
301,-0.4023899879876265,2.9202658436181133,24.998620242710572
302,-0.7867779710008368,2.691365100669227,25.556894448918595
303,0.5645573105806042,2.793927483593721,24.98256189927328
304,0.4840941615197173,2.5075224994416305,25.931394857428547
305,-0.6324241083980482,0.6792343775155705,25.734949778969593
306,-0.8049034210639301,0.44347813869418806,26.069990994109986
307,0.7229541323364355,0.19253537632492482,26.167294620637936
308,-0.4421680486872628,-1.2674254611181885,27.18866437552402
309,0.636824235969498,0.5877561184194338,27.055528576337466
310,1.9369156459495465,0.03714146586493189,26.61916202743486
311,0.869337231494321,0.328136685241923,26.740221248286492
312,-0.007489853272720337,0.9014935919743454,27.211828951834853
313,1.129192870335723,-0.004696849799732616,27.10679983646816
314,0.3322006095310507,1.4286226620675289,26.945560170263104
315,0.8485409090128897,1.0808366332772847,27.743106774796047
316,1.2151375202080457,0.6874345417444886,27.483916017272207
317,0.17766115233623292,1.54531294622142,27.85166085143073
318,-0.022244034612899227,2.1582932006593394,28.156687203260507
319,-1.4968797199802986,2.3350530958456277,27.821335489236006
320,-1.0286638874243936,1.9454488236089142,27.757272235024814
321,-0.8228887769520147,2.0488931972563122,27.47524220985466
322,0.31007105640884836,1.84291999323959,27.424287999061256
323,0.12206112342487466,0.30225630508091283,27.91444637025756
324,-0.8418408604964291,1.30377765492904,27.747614562238297
325,1.4550083373447849,-0.09801372119053386,29.01937969068948
326,1.7167750394616852,0.14965110648751667,28.05997459118102
327,1.2714036607413588,0.016592690201851307,27.345765131422024
328,-0.5095894985960236,-1.8665149131659302,28.09816943298098
329,-0.6388570972623444,-1.554236167525391,27.163908577658237
330,-0.26925193548171167,-1.2563542767380194,28.055108410402102
331,-0.17455384612179692,-0.25519205516763477,27.44407221336444
332,1.2399612851250084,-0.8147409111903918,27.915888679727033
333,-0.4870512436317638,-1.1871184800303358,27.84713441133801
334,0.48734260900411974,-0.23369639648749074,27.549579301360165
335,1.1634436624253146,-0.5925306295847912,27.324871528073324
336,0.6475301395798702,-0.38446419591785974,27.409724267169924
337,0.4316593809220688,-1.3438249876743253,27.013790385095856
338,-0.23855900790061357,-1.2291749713424553,26.765531453462653
339,-0.33087700396999103,-0.827867220506525,26.885773475215085
340,-1.2706555834544728,-0.3761243451099112,26.616605666843192
341,-0.3036912776874213,-0.5148878898243466,26.68128009721672
